digram,frequency,probability
शग,249,8.77465718312995e-06
नृ,332,1.1699542910839933e-05
ठघ,118,4.1582712755394945e-06
खड,278,9.796605208474403e-06
षर,367,1.2932928458669445e-05
ढी,425,1.4976824509358348e-05
झप,387,1.3637720200286307e-05
वफ,275,9.690886447231872e-06
बठ,125,4.404948385105397e-06
यथ,403,1.4201553593579798e-05
डफ,244,8.598459247725734e-06
घक,173,6.096448564985869e-06
फक,285,1.0043282318040304e-05
पछ,149,5.250698475045632e-06
कध,204,7.188875764492007e-06
बश,336,1.1840501259163305e-05
गध,192,6.766000719521889e-06
थू,169,5.955490216662496e-06
थै,350,1.233385547829511e-05
हद,683,2.4068637976215887e-05
झि,435,1.532922038016678e-05
हभ,211,7.4355528740579095e-06
बम,486,1.712643932128978e-05
णग,172,6.061208977905025e-06
फए,472,1.6633085102157978e-05
गग,255,8.986094705615009e-06
षध,250,8.809896770210794e-06
गब,331,1.166430332375909e-05
चब,384,1.3532001439043778e-05
रऊ,93,3.277281598518415e-06
शफ,330,1.1629063736678246e-05
तय,259,9.127053053938381e-06
यफ,108,3.8058754047310627e-06
ठौ,89,3.1363232501950423e-06
धज,170,5.990729803743339e-06
टह,410,1.44482307031457e-05
टस,346,1.2192897129971737e-05
यण,299,1.0536636537172109e-05
ढि,330,1.1629063736678246e-05
भस,130,4.581146320509613e-06
ठप,169,5.955490216662496e-06
मट,822,2.8966940580453086e-05
डत,94,3.312521185599258e-06
कष,213,7.506032048219596e-06
ढक,286,1.0078521905121146e-05
यग,191,6.730761132441046e-06
बढ,288,1.0149001079282833e-05
दज,91,3.2068024243567286e-06
घृ,153,5.391656823369005e-06
बउ,68,2.396291921497336e-06
र.,667,2.3504804582922396e-05
झब,68,2.396291921497336e-06
सउ,70,2.4667710956590222e-06
णभ,100,3.5239587080843172e-06
घस,283,9.972803143878618e-06
टआ,134,4.722104668832985e-06
पढ,101,3.5591982951651604e-06
ढह,137,4.827823430075515e-06
चए,291,1.0254719840525363e-05
णय,118,4.1582712755394945e-06
टग,238,8.387021725240675e-06
कइ,76,2.678208618144081e-06
लअ,73,2.5724898569015514e-06
बई,107,3.7706358176502195e-06
धग,78,2.7486877923057673e-06
चआ,183,6.4488444357943e-06
धौ,234,8.246063376917303e-06
नथ,61,2.1496148119314336e-06
रठ,64,2.255333573173963e-06
णथ,54,1.9029377023655313e-06
थं,172,6.061208977905025e-06
भौ,362,1.2756730523265228e-05
खध,74,2.6077294439823945e-06
छद,51,1.7972189411230018e-06
चट,357,1.2580532587861013e-05
रछ,165,5.814531868339123e-06
ह.,79,2.7839273793866104e-06
सइ,62,2.184854399012277e-06
चद,71,2.5020106827398654e-06
खम,175,6.166927739147555e-06
टच,114,4.017312927216122e-06
ढल,109,3.841114991811906e-06
थट,46,1.621021005718786e-06
कड,257,9.056573879776695e-06
ठू,184,6.484084022875144e-06
ढर,48,1.6915001798804723e-06
वण,144,5.074500539641416e-06
डख,52,1.832458528203845e-06
डइ,47,1.656260592799629e-06
डड,91,3.2068024243567286e-06
डज,112,3.946833753054435e-06
ञत,87,3.065844076033356e-06
स.,429,1.511778285768172e-05
घच,51,1.7972189411230018e-06
टज,119,4.193510862620338e-06
खण,138,4.863063017156358e-06
डह,119,4.193510862620338e-06
झर,128,4.510667146347926e-06
सध,97,3.4182399468417877e-06
फप,138,4.863063017156358e-06
म.,280,9.867084382636089e-06
भच,101,3.5591982951651604e-06
घप,109,3.841114991811906e-06
ढत,68,2.396291921497336e-06
खच,131,4.616385907590456e-06
श.,54,1.9029377023655313e-06
घद,41,1.44482307031457e-06
ठर,54,1.9029377023655313e-06
हण,75,2.6429690310632377e-06
कछ,41,1.44482307031457e-06
षप,80,2.8191669664674536e-06
वू,98,3.453479533922631e-06
कओ,43,1.5153022444762564e-06
नऊ,32,1.1276667865869816e-06
न.,278,9.796605208474403e-06
षच,41,1.44482307031457e-06
भध,32,1.1276667865869816e-06
कण,103,3.6296774693268468e-06
सअ,79,2.7839273793866104e-06
छं,112,3.946833753054435e-06
हउ,30,1.0571876124252952e-06
गथ,48,1.6915001798804723e-06
दइ,29,1.021948025344452e-06
शध,36,1.268625134910354e-06
शय,68,2.396291921497336e-06
घत,66,2.3258127473356495e-06
तअ,28,9.867084382636089e-07
चख,100,3.5239587080843172e-06
भइ,27,9.514688511827657e-07
यच,61,2.1496148119314336e-06
डौ,112,3.946833753054435e-06
शड,27,9.514688511827657e-07
धध,28,9.867084382636089e-07
कए,26,9.162292641019225e-07
रउ,59,2.0791356377697472e-06
गच,99,3.488719121003474e-06
गआ,25,8.809896770210793e-07
पख,122,4.299229623862867e-06
जच,26,9.162292641019225e-07
हख,42,1.4800626573954132e-06
कई,49,1.7267397669613154e-06
छौ,56,1.9734168765272177e-06
वअ,24,8.457500899402361e-07
णं,34,1.198145960748668e-06
षु,74,2.6077294439823945e-06
वठ,37,1.3038647219911973e-06
तई,46,1.621021005718786e-06
चअ,50,1.7619793540421586e-06
ज.,67,2.3610523344164927e-06
च.,110,3.876354578892749e-06
ठल,71,2.5020106827398654e-06
वआ,31,1.0924271995061384e-06
घभ,22,7.752709157785498e-07
फख,58,2.043896050688904e-06
डश,28,9.867084382636089e-07
ञे,28,9.867084382636089e-07
रओ,48,1.6915001798804723e-06
हष,27,9.514688511827657e-07
लध,67,2.3610523344164927e-06
ग.,74,2.6077294439823945e-06
चग,22,7.752709157785498e-07
टश,71,2.5020106827398654e-06
पध,59,2.0791356377697472e-06
नअ,34,1.198145960748668e-06
णर,29,1.021948025344452e-06
शच,62,2.184854399012277e-06
धद,19,6.695521545360202e-07
छम,30,1.0571876124252952e-06
सण,19,6.695521545360202e-07
दअ,30,1.0571876124252952e-06
षै,25,8.809896770210793e-07
हआ,27,9.514688511827657e-07
टट,145,5.1097401267222595e-06
हए,18,6.34312567455177e-07
ठय,18,6.34312567455177e-07
तध,21,7.400313286977066e-07
दण,23,8.10510502859393e-07
डढ,18,6.34312567455177e-07
चई,18,6.34312567455177e-07
भष,21,7.400313286977066e-07
शअ,35,1.2333855478295111e-06
षस,43,1.5153022444762564e-06
डअ,25,8.809896770210793e-07
धृ,45,1.5857814186379427e-06
झग,40,1.4095834832337268e-06
शज,44,1.5505418315570995e-06
ण.,16,5.638333932934908e-07
फय,32,1.1276667865869816e-06
णख,16,5.638333932934908e-07
बइ,26,9.162292641019225e-07
गढ,54,1.9029377023655313e-06
ढच,16,5.638333932934908e-07
थज,21,7.400313286977066e-07
थस,50,1.7619793540421586e-06
क.,103,3.6296774693268468e-06
ट.,52,1.832458528203845e-06
टभ,52,1.832458528203845e-06
यै,24,8.457500899402361e-07
हई,15,5.285938062126476e-07
ल.,122,4.299229623862867e-06
बफ,23,8.10510502859393e-07
द.,38,1.3391043090720405e-06
णल,25,8.809896770210793e-07
धइ,14,4.933542191318044e-07
भभ,46,1.621021005718786e-06
शष,14,4.933542191318044e-07
नझ,23,8.10510502859393e-07
भण,14,4.933542191318044e-07
घल,36,1.268625134910354e-06
नछ,20,7.047917416168634e-07
चज,30,1.0571876124252952e-06
यघ,21,7.400313286977066e-07
फम,13,4.5811463205096125e-07
पञ,12,4.2287504497011806e-07
ञ्,21,7.400313286977066e-07
णट,12,4.2287504497011806e-07
वष,27,9.514688511827657e-07
टऔ,12,4.2287504497011806e-07
षश,24,8.457500899402361e-07
धछ,12,4.2287504497011806e-07
तश,51,1.7972189411230018e-06
रइ,38,1.3391043090720405e-06
दघ,14,4.933542191318044e-07
फ.,18,6.34312567455177e-07
छज,12,4.2287504497011806e-07
शृ,12,4.2287504497011806e-07
दच,12,4.2287504497011806e-07
चओ,12,4.2287504497011806e-07
दध,34,1.198145960748668e-06
नउ,25,8.809896770210793e-07
हध,12,4.2287504497011806e-07
मई,18,6.34312567455177e-07
चध,12,4.2287504497011806e-07
दउ,12,4.2287504497011806e-07
शओ,12,4.2287504497011806e-07
पइ,12,4.2287504497011806e-07
झध,12,4.2287504497011806e-07
फफ,12,4.2287504497011806e-07
चछ,11,3.876354578892749e-07
यख,33,1.1629063736678248e-06
टध,13,4.5811463205096125e-07
पई,11,3.876354578892749e-07
घड,23,8.10510502859393e-07
वथ,20,7.047917416168634e-07
त.,71,2.5020106827398654e-06
जए,11,3.876354578892749e-07
डओ,11,3.876354578892749e-07
छड,18,6.34312567455177e-07
भम,18,6.34312567455177e-07
डच,33,1.1629063736678248e-06
ञय,11,3.876354578892749e-07
भठ,20,7.047917416168634e-07
टद,27,9.514688511827657e-07
षौ,22,7.752709157785498e-07
कउ,17,5.99072980374334e-07
मअ,29,1.021948025344452e-06
फँ,10,3.523958708084317e-07
ठण,10,3.523958708084317e-07
डघ,10,3.523958708084317e-07
नघ,20,7.047917416168634e-07
धय,26,9.162292641019225e-07
छग,19,6.695521545360202e-07
वढ,10,3.523958708084317e-07
घष,10,3.523958708084317e-07
छ्,15,5.285938062126476e-07
फश,10,3.523958708084317e-07
रझ,22,7.752709157785498e-07
प.,32,1.1276667865869816e-06
पउ,10,3.523958708084317e-07
यए,20,7.047917416168634e-07
वई,14,4.933542191318044e-07
बछ,18,6.34312567455177e-07
घण,10,3.523958708084317e-07
ढ्,26,9.162292641019225e-07
झण,14,4.933542191318044e-07
डद,10,3.523958708084317e-07
खग,28,9.867084382636089e-07
व.,27,9.514688511827657e-07
झै,9,3.171562837275885e-07
य.,29,1.021948025344452e-06
लढ,9,3.171562837275885e-07
छट,41,1.44482307031457e-06
टछ,9,3.171562837275885e-07
भृ,9,3.171562837275885e-07
फअ,9,3.171562837275885e-07
भई,9,3.171562837275885e-07
ब.,15,5.285938062126476e-07
मठ,18,6.34312567455177e-07
डध,9,3.171562837275885e-07
ठठ,14,4.933542191318044e-07
लछ,14,4.933542191318044e-07
षं,24,8.457500899402361e-07
णह,12,4.2287504497011806e-07
सञ,9,3.171562837275885e-07
बष,9,3.171562837275885e-07
सथ,13,4.5811463205096125e-07
फओ,13,4.5811463205096125e-07
ढस,9,3.171562837275885e-07
झ्,30,1.0571876124252952e-06
ड.,17,5.99072980374334e-07
गओ,8,2.819166966467454e-07
मउ,16,5.638333932934908e-07
बथ,16,5.638333932934908e-07
ठए,8,2.819166966467454e-07
डभ,8,2.819166966467454e-07
षन,16,5.638333932934908e-07
धह,8,2.819166966467454e-07
यढ,8,2.819166966467454e-07
दष,8,2.819166966467454e-07
थ.,8,2.819166966467454e-07
थौ,10,3.523958708084317e-07
वछ,15,5.285938062126476e-07
ञश,7,2.466771095659022e-07
धआ,7,2.466771095659022e-07
लइ,13,4.5811463205096125e-07
गछ,14,4.933542191318044e-07
कघ,14,4.933542191318044e-07
नः,7,2.466771095659022e-07
हअ,7,2.466771095659022e-07
फच,7,2.466771095659022e-07
टठ,7,2.466771095659022e-07
छ.,7,2.466771095659022e-07
झय,7,2.466771095659022e-07
जण,7,2.466771095659022e-07
जठ,7,2.466771095659022e-07
छछ,6,2.1143752248505903e-07
धभ,12,4.2287504497011806e-07
गइ,6,2.1143752248505903e-07
वइ,8,2.819166966467454e-07
झड,6,2.1143752248505903e-07
नऐ,6,2.1143752248505903e-07
मऊ,6,2.1143752248505903e-07
मढ,6,2.1143752248505903e-07
णै,6,2.1143752248505903e-07
फइ,6,2.1143752248505903e-07
बँ,6,2.1143752248505903e-07
धअ,10,3.523958708084317e-07
ढढ,6,2.1143752248505903e-07
भश,5,1.7619793540421585e-07
गख,5,1.7619793540421585e-07
ठट,5,1.7619793540421585e-07
षट,5,1.7619793540421585e-07
पफ,9,3.171562837275885e-07
हँ,5,1.7619793540421585e-07
तः,4,1.409583483233727e-07
सछ,4,1.409583483233727e-07
थअ,4,1.409583483233727e-07
चढ,9,3.171562837275885e-07
हह,8,2.819166966467454e-07
षष,6,2.1143752248505903e-07
थआ,4,1.409583483233727e-07
गऊ,4,1.409583483233727e-07
मइ,4,1.409583483233727e-07
घई,4,1.409583483233727e-07
फण,7,2.466771095659022e-07
ध.,6,2.1143752248505903e-07
सठ,4,1.409583483233727e-07
सष,4,1.409583483233727e-07
बअ,4,1.409583483233727e-07
हठ,3,1.0571876124252952e-07
खह,3,1.0571876124252952e-07
कख,3,1.0571876124252952e-07
ङ्,3,1.0571876124252952e-07
लऐ,3,1.0571876124252952e-07
पए,3,1.0571876124252952e-07
ढव,4,1.409583483233727e-07
थफ,3,1.0571876124252952e-07
दड,2,7.047917416168635e-08
भड,2,7.047917416168635e-08
फई,2,7.047917416168635e-08
तघ,2,7.047917416168635e-08
ढप,2,7.047917416168635e-08
गघ,2,7.047917416168635e-08
लृ,2,7.047917416168635e-08
थद,1,3.5239587080843174e-08
मष,1,3.5239587080843174e-08
दआ,1,3.5239587080843174e-08
जउ,1,3.5239587080843174e-08
नइ,1,3.5239587080843174e-08
झझ,1,3.5239587080843174e-08
