digram,frequency,probability
धच,12,2.626429762702071e-05
सफ,27,5.9094669660796596e-05
हथ,15,3.2830372033775886e-05
छथ,4,8.75476587567357e-06
लख,6,1.3132148813510355e-05
ठौ,3,6.5660744067551775e-06
डब,7,1.5320840282428747e-05
भट,2,4.377382937836785e-06
टै,35,7.660420141214373e-05
फा,26,5.6905978191878204e-05
पट,26,5.6905978191878204e-05
शध,15,3.2830372033775886e-05
ठश,11,2.4075606158102318e-05
लू,14,3.0641680564857494e-05
डे,28,6.128336112971499e-05
चण,24,5.252859525404142e-05
लफ,38,8.317027581889891e-05
फस,1,2.1886914689183924e-06
फं,3,6.5660744067551775e-06
फो,10,2.1886914689183923e-05
फम,1,2.1886914689183924e-06
छु,19,4.1585137909449454e-05
घर,20,4.3773829378367846e-05
ठभ,1,2.1886914689183924e-06
जू,11,2.4075606158102318e-05
ठै,12,2.626429762702071e-05
ञग,3,6.5660744067551775e-06
घण,2,4.377382937836785e-06
लञ,3,6.5660744067551775e-06
हध,6,1.3132148813510355e-05
ढे,6,1.3132148813510355e-05
सघ,5,1.0943457344591961e-05
घश,10,2.1886914689183923e-05
जड,4,8.75476587567357e-06
थध,8,1.750953175134714e-05
छच,3,6.5660744067551775e-06
भष,1,2.1886914689183924e-06
टब,11,2.4075606158102318e-05
रफ,6,1.3132148813510355e-05
फु,41,8.97363502256541e-05
नब,20,4.3773829378367846e-05
षह,18,3.939644644053106e-05
हघ,1,2.1886914689183924e-06
यघ,5,1.0943457344591961e-05
घः,7,1.5320840282428747e-05
धभ,11,2.4075606158102318e-05
ढश,1,2.1886914689183924e-06
थघ,1,2.1886914689183924e-06
चह,2,4.377382937836785e-06
पफ,19,4.1585137909449454e-05
बश,5,1.0943457344591961e-05
थभ,3,6.5660744067551775e-06
ठः,19,4.1585137909449454e-05
कघ,1,2.1886914689183924e-06
घट,13,2.8452989095939102e-05
दघ,1,2.1886914689183924e-06
बड,7,1.5320840282428747e-05
वअ,1,2.1886914689183924e-06
णज,16,3.501906350269428e-05
खक,5,1.0943457344591961e-05
लृ,1,2.1886914689183924e-06
दच,10,2.1886914689183923e-05
भह,5,1.0943457344591961e-05
णध,12,2.626429762702071e-05
थण,8,1.750953175134714e-05
फे,12,2.626429762702071e-05
घग,1,2.1886914689183924e-06
पङ,40,8.754765875673569e-05
षठ,1,2.1886914689183924e-06
धल,5,1.0943457344591961e-05
ठी,13,2.8452989095939102e-05
फट,3,6.5660744067551775e-06
कठ,4,8.75476587567357e-06
ठक,6,1.3132148813510355e-05
हब,13,2.8452989095939102e-05
बय,2,4.377382937836785e-06
लष,5,1.0943457344591961e-05
छर,25,5.471728672295981e-05
धब,6,1.3132148813510355e-05
डत,5,1.0943457344591961e-05
बब,6,1.3132148813510355e-05
घघ,3,6.5660744067551775e-06
मट,6,1.3132148813510355e-05
णू,3,6.5660744067551775e-06
छश,3,6.5660744067551775e-06
खज,2,4.377382937836785e-06
घल,2,4.377382937836785e-06
ञु,1,2.1886914689183924e-06
टह,11,2.4075606158102318e-05
छध,1,2.1886914689183924e-06
यट,2,4.377382937836785e-06
खभ,7,1.5320840282428747e-05
बः,2,4.377382937836785e-06
तछ,1,2.1886914689183924e-06
ढद,1,2.1886914689183924e-06
ङञ,1,2.1886914689183924e-06
ञर,2,4.377382937836785e-06
थज,4,8.75476587567357e-06
घी,3,6.5660744067551775e-06
घय,16,3.501906350269428e-05
फृ,1,2.1886914689183924e-06
ठज,1,2.1886914689183924e-06
धघ,1,2.1886914689183924e-06
चष,2,4.377382937836785e-06
घि,5,1.0943457344591961e-05
तऽ,2,4.377382937836785e-06
ढब,1,2.1886914689183924e-06
यऽ,1,2.1886914689183924e-06
वए,1,2.1886914689183924e-06
भभ,3,6.5660744067551775e-06
टङ,4,8.75476587567357e-06
भघ,1,2.1886914689183924e-06
नऽ,1,2.1886914689183924e-06
ढी,2,4.377382937836785e-06
छं,6,1.3132148813510355e-05
हह,2,4.377382937836785e-06
ढू,10,2.1886914689183923e-05
ठर,2,4.377382937836785e-06
डू,17,3.720775497161267e-05
घप,11,2.4075606158102318e-05
खु,5,1.0943457344591961e-05
दञ,1,2.1886914689183924e-06
डध,3,6.5660744067551775e-06
पष,3,6.5660744067551775e-06
गघ,1,2.1886914689183924e-06
यृ,16,3.501906350269428e-05
थब,2,4.377382937836785e-06
जच,2,4.377382937836785e-06
नझ,1,2.1886914689183924e-06
वड,1,2.1886914689183924e-06
षच,3,6.5660744067551775e-06
झड,1,2.1886914689183924e-06
जञ,1,2.1886914689183924e-06
जब,4,8.75476587567357e-06
खङ,18,3.939644644053106e-05
जष,1,2.1886914689183924e-06
शह,13,2.8452989095939102e-05
षञ,1,2.1886914689183924e-06
तख,1,2.1886914689183924e-06
ढप,2,4.377382937836785e-06
तऋ,1,2.1886914689183924e-06
डः,7,1.5320840282428747e-05
सष,1,2.1886914689183924e-06
तष,3,6.5660744067551775e-06
घच,2,4.377382937836785e-06
ढक,3,6.5660744067551775e-06
हञ,2,4.377382937836785e-06
पख,2,4.377382937836785e-06
छौ,1,2.1886914689183924e-06
शख,1,2.1886914689183924e-06
शष,2,4.377382937836785e-06
छम,2,4.377382937836785e-06
णघ,5,1.0943457344591961e-05
बप,4,8.75476587567357e-06
यऋ,1,2.1886914689183924e-06
चङ,1,2.1886914689183924e-06
छै,4,8.75476587567357e-06
नड,1,2.1886914689183924e-06
लझ,2,4.377382937836785e-06
ठब,1,2.1886914689183924e-06
डग,3,6.5660744067551775e-06
ठय,1,2.1886914689183924e-06
मऽ,1,2.1886914689183924e-06
घौ,1,2.1886914689183924e-06
टफ,1,2.1886914689183924e-06
रअ,1,2.1886914689183924e-06
दआ,1,2.1886914689183924e-06
टष,1,2.1886914689183924e-06
डद,2,4.377382937836785e-06
षङ,1,2.1886914689183924e-06
गट,1,2.1886914689183924e-06
चभ,7,1.5320840282428747e-05
रट,1,2.1886914689183924e-06
ञल,1,2.1886914689183924e-06
षफ,1,2.1886914689183924e-06
दफ,1,2.1886914689183924e-06
षघ,1,2.1886914689183924e-06
फि,1,2.1886914689183924e-06
रझ,2,4.377382937836785e-06
चब,1,2.1886914689183924e-06
खघ,1,2.1886914689183924e-06
खब,1,2.1886914689183924e-06
मड,1,2.1886914689183924e-06
तड,1,2.1886914689183924e-06
गष,1,2.1886914689183924e-06
वफ,1,2.1886914689183924e-06
णफ,1,2.1886914689183924e-06
बज,1,2.1886914689183924e-06
तफ,1,2.1886914689183924e-06
चध,1,2.1886914689183924e-06
तञ,1,2.1886914689183924e-06
बफ,1,2.1886914689183924e-06
ठह,1,2.1886914689183924e-06
खफ,1,2.1886914689183924e-06
डप,3,6.5660744067551775e-06
डज,1,2.1886914689183924e-06
ङि,1,2.1886914689183924e-06
शण,2,4.377382937836785e-06
भब,1,2.1886914689183924e-06
ढौ,1,2.1886914689183924e-06
वछ,1,2.1886914689183924e-06
ढै,1,2.1886914689183924e-06
